	RODE 45g		
10399.999023	-9.49	-33.15	0.98
10533.332031	-10.57	-6.89	0.96
10666.665039	-9.19	-2.90	0.99
10799.998047	-5.57	3.95	1.00
10933.331055	-4.03	0.18	0.99
11066.664063	-5.34	-11.73	0.98
11199.997070	-2.48	-9.05	1.00
11333.330078	-1.42	-15.51	0.98
11466.663086	-2.32	-21.17	0.97
11599.996094	-2.31	-52.05	0.99
11733.329102	-3.85	-48.06	0.98
11866.662109	-4.24	-48.67	0.99
11999.995117	-3.81	-45.64	0.99
12133.328125	-4.60	-45.10	1.00
12266.661133	-5.57	-54.48	1.00
12399.994141	-5.96	-58.70	0.99
12533.327148	-5.76	-58.78	0.99
12666.660156	-6.53	-58.14	1.00
12799.993164	-5.31	-55.06	0.99
12933.326172	-6.20	-55.62	1.00
13066.659180	-5.43	-67.66	0.98
13199.992188	-5.63	-64.86	0.98
13333.325195	-7.05	-70.89	1.00
13466.658203	-6.61	-74.82	0.99
13599.991211	-8.33	-81.84	0.97
13733.324219	-9.14	-77.04	0.99
13866.657227	-8.60	-73.21	0.99
13999.990234	-9.29	-70.46	1.00
14133.323242	-9.28	-70.50	0.99
14266.656250	-9.31	-72.03	0.99
14399.989258	-9.44	-74.64	1.00
14533.322266	-10.14	-75.31	1.00
14666.655273	-9.78	-79.33	1.00
14799.988281	-10.38	-83.34	0.99
14933.321289	-9.94	-88.65	1.00
15066.654297	-10.08	-90.23	1.00
15199.987305	-10.16	-90.43	1.00
15333.320313	-10.93	-92.42	1.00
15466.653320	-12.34	-99.49	0.99
15599.986328	-12.79	-106.65	1.00
15733.319336	-13.32	-103.12	0.99
15866.652344	-14.40	-102.63	0.99
15999.985352	-16.62	-96.12	0.99
16133.318359	-16.19	-92.14	0.98
16266.651367	-16.16	-99.33	0.99
16399.984375	-16.49	-97.48	1.00
16533.318359	-17.35	-99.97	0.99
16666.652344	-16.60	-97.48	0.99
16799.986328	-17.72	-102.31	0.99
16933.320313	-18.90	-102.04	1.00
17066.654297	-20.34	-98.94	1.00
17199.988281	-20.35	-93.80	0.98
17333.322266	-19.11	-91.23	0.97
17466.656250	-18.95	-90.98	0.99
17599.990234	-19.43	-90.97	0.97
17733.324219	-18.78	-106.72	0.98
17866.658203	-19.75	-109.30	1.00
17999.992188	-21.08	-105.37	0.99
18133.326172	-21.72	-108.90	1.00
18266.660156	-22.56	-111.28	0.99
18399.994141	-22.71	-114.37	1.00
18533.328125	-23.64	-118.48	0.99
18666.662109	-23.99	-129.76	0.99
18799.996094	-24.75	-134.47	0.98
18933.330078	-25.61	-145.22	0.97
19066.664063	-28.00	-157.35	0.95
19199.998047	-31.00	-155.34	0.93
19333.332031	-33.10	-170.75	0.79
19466.666016	-36.29	-143.74	0.89
19600.000000	-38.31	-73.17	0.51
19733.333984	-35.52	-43.28	0.76
19866.667969	-34.07	-36.99	0.97
20000.001953	-32.87	-44.76	1.00
