	RODE 75g		
10133.333008	-16.44	-102.97	0.98
10266.666016	-19.73	-105.81	0.98
10399.999023	-22.16	-105.14	0.97
10533.332031	-23.04	-88.71	0.62
10666.665039	-17.89	28.53	0.85
10799.998047	-19.66	40.58	0.92
10933.331055	-12.52	25.12	0.94
11066.664063	-9.90	17.88	0.98
11199.997070	-10.69	-11.50	0.99
11333.330078	-10.01	-22.63	0.99
11466.663086	-9.09	-29.61	0.98
11599.996094	-9.85	-47.11	0.99
11733.329102	-9.90	-67.34	0.96
11866.662109	-11.40	-62.65	0.99
11999.995117	-12.20	-77.53	1.00
12133.328125	-13.47	-79.07	0.99
12266.661133	-14.15	-81.43	0.99
12399.994141	-16.82	-115.63	0.84
12533.327148	-17.32	-84.62	0.93
12666.660156	-16.01	-80.81	0.93
12799.993164	-16.71	-67.13	0.92
12933.326172	-15.63	-61.79	0.96
13066.659180	-16.56	-66.44	0.99
13199.992188	-14.29	-73.46	1.00
13333.325195	-13.28	-79.47	0.99
13466.658203	-14.04	-95.57	0.98
13599.991211	-16.12	-95.18	0.98
13733.324219	-15.95	-91.08	0.99
13866.657227	-15.43	-92.01	0.98
13999.990234	-16.70	-103.21	0.99
14133.323242	-16.68	-103.25	0.99
14266.656250	-17.01	-109.17	0.99
14399.989258	-17.68	-105.18	0.98
14533.322266	-16.69	-105.86	0.99
14666.655273	-16.85	-111.27	1.00
14799.988281	-17.87	-117.25	0.99
14933.321289	-18.05	-126.37	0.99
15066.654297	-17.41	-133.63	0.97
15199.987305	-18.49	-132.23	0.97
15333.320313	-20.32	-132.32	0.99
15466.653320	-20.75	-138.71	0.99
15599.986328	-20.63	-148.92	1.00
15733.319336	-20.39	-163.18	0.99
15866.652344	-21.93	-148.79	0.94
15999.985352	-26.37	-141.06	0.96
16133.318359	-26.97	-141.39	0.99
16266.651367	-25.87	-150.34	0.99
16399.984375	-24.72	-150.79	0.99
16533.318359	-23.56	-153.74	0.91
16666.652344	-20.72	-165.80	0.90
16799.986328	-25.66	-175.48	0.82
16933.320313	-27.59	-167.54	0.84
17066.654297	-29.33	160.68	0.89
17199.988281	-29.50	165.92	0.92
17333.322266	-29.21	172.61	0.88
17466.656250	-31.13	173.37	0.89
17599.990234	-29.62	168.14	0.84
17733.324219	-27.16	159.54	0.91
17866.658203	-26.29	140.14	0.96
17999.992188	-26.70	86.03	0.89
18133.326172	-30.30	103.29	0.96
18266.660156	-29.65	109.21	0.99
18399.994141	-29.45	103.33	0.98
18533.328125	-30.22	93.17	0.96
18666.662109	-34.00	90.02	0.73
18799.996094	-34.79	102.28	0.52
18933.330078	-35.61	75.54	0.81
19066.664063	-33.63	88.64	0.75
19199.998047	-31.12	96.90	0.95
19333.332031	-31.28	85.63	0.92
19466.666016	-29.54	80.22	0.91
19600.000000	-29.67	80.01	0.93
19733.333984	-27.77	67.74	0.94
19866.667969	-26.76	68.62	0.98
20000.001953	-27.32	57.17	0.99
