	RODE 60g		
9866.666992	-13.85	-60.41	0.96
10000.000000	-12.78	-56.13	0.97
10133.333008	-11.81	-38.75	1.00
10266.666016	-10.64	-33.95	1.00
10399.999023	-11.25	-32.43	0.99
10533.332031	-9.18	-33.15	0.99
10666.665039	-8.95	-41.54	0.98
10799.998047	-6.87	-44.26	1.00
10933.331055	-7.05	-47.71	1.00
11066.664063	-5.98	-41.70	1.00
11199.997070	-5.12	-53.56	0.96
11333.330078	-3.88	-56.67	1.00
11466.663086	-5.01	-63.77	0.99
11599.996094	-5.56	-64.09	0.99
11733.329102	-6.95	-66.38	0.99
11866.662109	-8.33	-77.09	0.97
11999.995117	-7.06	-56.85	1.00
12133.328125	-5.54	-59.29	1.00
12266.661133	-6.36	-69.29	0.99
12399.994141	-3.57	-69.61	0.99
12533.327148	-3.09	-80.08	0.99
12666.660156	-3.51	-83.76	0.99
12799.993164	-2.98	-97.53	1.00
12933.326172	-5.08	-103.69	0.98
13066.659180	-3.87	-121.18	0.98
13199.992188	-3.86	-123.90	1.00
13333.325195	-5.41	-130.91	1.00
13466.658203	-5.46	-140.35	0.97
13599.991211	-9.28	-133.67	0.91
13733.324219	-11.31	-133.77	0.99
13866.657227	-10.71	-138.86	0.97
13999.990234	-12.21	-127.48	0.99
14133.323242	-13.03	-126.86	0.99
14266.656250	-13.23	-133.36	0.98
14399.989258	-12.71	-117.72	0.97
14533.322266	-13.89	-118.87	1.00
14666.655273	-13.48	-115.25	0.99
14799.988281	-13.92	-116.87	0.99
14933.321289	-12.85	-116.41	0.99
15066.654297	-13.74	-123.39	1.00
15199.987305	-15.03	-120.64	1.00
15333.320313	-14.54	-128.60	1.00
15466.653320	-13.65	-118.45	1.00
15599.986328	-11.91	-122.03	0.99
15733.319336	-11.93	-127.26	1.00
15866.652344	-11.09	-143.43	0.96
15999.985352	-11.17	-150.65	0.97
16133.318359	-11.90	-160.96	0.99
16266.651367	-13.48	-171.74	0.99
16399.984375	-14.29	-173.66	0.98
16533.318359	-14.66	179.09	0.99
16666.652344	-15.94	169.33	0.99
16799.986328	-17.08	162.51	0.99
16933.320313	-18.86	158.73	0.97
17066.654297	-21.15	153.51	0.92
17199.988281	-25.94	126.87	0.84
17333.322266	-27.05	143.69	0.86
17466.656250	-29.06	156.77	0.90
17599.990234	-31.73	140.11	0.98
17733.324219	-34.17	134.46	0.97
17866.658203	-37.45	146.20	0.53
17999.992188	-36.51	154.39	0.38
18133.326172	-35.87	-144.85	0.77
18266.660156	-32.91	-160.90	0.96
18399.994141	-37.76	-160.78	0.84
18533.328125	-39.01	-131.26	0.31
18666.662109	-36.73	-79.03	0.45
18799.996094	-36.61	-101.01	0.89
18933.330078	-37.16	-98.76	0.94
19066.664063	-34.42	-103.20	0.82
19199.998047	-32.08	-76.63	0.86
19333.332031	-31.11	-101.25	0.92
19466.666016	-30.74	-113.27	0.97
19600.000000	-31.65	-139.98	0.99
19733.333984	-28.05	-157.14	0.96
19866.667969	-26.82	-169.48	0.98
20000.001953	-27.01	-179.81	0.94
