	RODE 180g		
12266.661133	2.37	157.21	1.00
12399.994141	1.63	155.08	1.00
12533.327148	1.72	148.06	1.00
12666.660156	2.11	142.96	1.00
12799.993164	-0.19	144.90	1.00
12933.326172	0.67	140.37	1.00
13066.659180	0.72	145.48	1.00
13199.992188	-0.64	140.64	1.00
13333.325195	-0.57	136.56	1.00
13466.658203	-1.25	141.01	1.00
13599.991211	-1.76	145.06	1.00
13733.324219	-1.71	144.92	1.00
13866.657227	-1.92	149.02	1.00
13999.990234	-1.50	150.96	1.00
14133.323242	-1.19	151.61	1.00
14266.656250	-0.95	148.77	1.00
14399.989258	-0.80	150.08	1.00
14533.322266	-0.08	153.02	1.00
14666.655273	-0.39	152.45	1.00
14799.988281	-0.88	150.80	1.00
14933.321289	-0.76	147.96	1.00
15066.654297	-0.42	148.35	1.00
15199.987305	-0.30	149.17	1.00
15333.320313	0.05	148.13	1.00
15466.653320	-0.10	138.97	1.00
15599.986328	-0.01	139.21	1.00
15733.319336	-0.45	138.85	1.00
15866.652344	-1.61	141.02	0.99
15999.985352	-1.60	144.99	1.00
16133.318359	-1.18	146.43	1.00
16266.651367	-1.01	148.82	1.00
16399.984375	-0.85	147.65	1.00
16533.318359	-0.43	144.09	1.00
16666.652344	-0.94	144.36	1.00
16799.986328	-0.89	147.11	1.00
16933.320313	-0.58	147.51	1.00
17066.654297	-0.17	147.30	1.00
17199.988281	0.38	148.34	1.00
17333.322266	0.89	147.52	1.00
17466.656250	1.45	146.64	1.00
17599.990234	1.52	138.57	1.00
17733.324219	1.45	134.77	1.00
17866.658203	1.80	127.50	1.00
17999.992188	1.60	125.46	1.00
18133.326172	1.30	122.02	1.00
18266.660156	0.96	114.63	0.99
18399.994141	0.35	112.52	0.99
18533.328125	-0.49	115.83	0.99
18666.662109	-0.95	115.96	0.97
18799.996094	-1.30	115.60	1.00
18933.330078	-1.73	115.46	1.00
19066.664063	-2.14	116.87	1.00
19199.998047	-2.53	117.06	1.00
19333.332031	-3.16	116.30	1.00
19466.666016	-3.46	116.56	0.98
19600.000000	-2.85	117.89	0.99
19733.333984	-3.27	120.21	1.00
19866.667969	-3.41	123.59	0.99
20000.001953	-2.48	120.09	0.98
