	RODE 130g		
10799.998047	-4.47	-179.52	1.00
10933.331055	-4.06	-178.46	1.00
11066.664063	-3.02	176.69	1.00
11199.997070	-2.31	170.43	1.00
11333.330078	-1.40	170.20	1.00
11466.663086	-2.27	171.71	0.98
11599.996094	-1.76	-173.61	0.87
11733.329102	0.81	163.53	0.99
11866.662109	-2.54	145.26	0.98
11999.995117	-0.11	135.03	0.99
12133.328125	-0.16	129.14	1.00
12266.661133	0.46	130.40	1.00
12399.994141	0.80	121.65	0.99
12533.327148	-0.53	118.69	1.00
12666.660156	-0.71	113.87	1.00
12799.993164	-1.35	109.27	1.00
12933.326172	0.01	114.29	0.99
13066.659180	-0.93	94.28	0.98
13199.992188	-2.42	94.91	0.99
13333.325195	-3.79	94.79	0.99
13466.658203	-5.31	94.61	1.00
13599.991211	-5.51	93.67	1.00
13733.324219	-5.45	93.23	1.00
13866.657227	-5.65	99.59	1.00
13999.990234	-5.22	100.30	1.00
14133.323242	-5.71	102.40	0.99
14266.656250	-5.91	102.08	1.00
14399.989258	-5.83	99.48	0.99
14533.322266	-6.05	87.90	0.99
14666.655273	-5.99	88.74	1.00
14799.988281	-7.33	82.81	0.99
14933.321289	-7.67	78.30	0.99
15066.654297	-7.92	76.46	1.00
15199.987305	-8.88	75.87	0.99
15333.320313	-9.20	72.61	1.00
15466.653320	-9.38	74.05	1.00
15599.986328	-11.03	68.72	0.99
15733.319336	-11.62	70.80	1.00
15866.652344	-13.03	74.23	0.99
15999.985352	-13.35	71.88	1.00
16133.318359	-13.88	75.35	1.00
16266.651367	-14.06	81.49	1.00
16399.984375	-13.72	83.98	0.99
16533.318359	-13.00	80.76	0.99
16666.652344	-13.80	84.11	1.00
16799.986328	-12.91	82.38	1.00
16933.320313	-11.88	80.65	0.99
17066.654297	-11.90	71.81	0.99
17199.988281	-12.39	67.40	0.98
17333.322266	-13.51	62.01	1.00
17466.656250	-14.53	60.71	0.99
17599.990234	-15.81	57.57	0.99
17733.324219	-16.56	61.98	0.99
17866.658203	-17.56	62.38	0.97
17999.992188	-19.32	64.05	0.99
18133.326172	-19.56	64.77	0.99
18266.660156	-20.29	64.01	0.99
18399.994141	-20.47	64.70	0.99
18533.328125	-21.40	67.01	0.99
18666.662109	-21.78	66.81	0.99
18799.996094	-22.06	64.81	0.98
18933.330078	-22.42	76.95	0.99
19066.664063	-22.34	83.62	0.99
19199.998047	-22.46	82.01	1.00
19333.332031	-22.19	78.71	1.00
19466.666016	-21.81	79.88	1.00
19600.000000	-21.39	80.96	0.99
19733.333984	-21.19	75.93	1.00
19866.667969	-21.31	75.00	1.00
20000.001953	-21.53	76.10	1.00
