	RODE 30g		
11866.662109	0.74	-45.11	0.99
11999.995117	1.63	-57.26	0.97
12133.328125	0.44	-57.65	1.00
12266.661133	-0.12	-62.65	1.00
12399.994141	-0.12	-67.85	0.99
12533.327148	-0.99	-72.75	1.00
12666.660156	-1.60	-71.57	0.99
12799.993164	-2.08	-71.96	0.99
12933.326172	-3.27	-71.93	0.99
13066.659180	-3.55	-71.70	1.00
13199.992188	-2.44	-70.94	0.99
13333.325195	-3.43	-71.90	1.00
13466.658203	-3.38	-72.59	1.00
13599.991211	-3.85	-73.52	0.99
13733.324219	-3.68	-72.80	1.00
13866.657227	-3.48	-71.48	1.00
13999.990234	-3.46	-68.01	0.99
14133.323242	-2.64	-75.30	0.99
14266.656250	-2.33	-76.52	0.99
14399.989258	-2.77	-77.89	0.99
14533.322266	-2.93	-84.56	1.00
14666.655273	-3.31	-83.06	1.00
14799.988281	-3.01	-86.53	1.00
14933.321289	-4.16	-87.32	0.99
15066.654297	-5.01	-100.79	0.99
15199.987305	-5.43	-99.95	1.00
15333.320313	-5.90	-100.75	1.00
15466.653320	-6.30	-101.05	1.00
15599.986328	-6.98	-106.17	0.99
15733.319336	-8.20	-107.68	0.99
15866.652344	-7.75	-105.74	0.97
15999.985352	-9.23	-97.76	0.99
16133.318359	-9.31	-92.62	1.00
16266.651367	-8.75	-87.74	0.99
16399.984375	-8.10	-87.38	0.99
16533.318359	-8.16	-82.72	1.00
16666.652344	-8.50	-83.94	1.00
16799.986328	-8.62	-88.00	1.00
16933.320313	-7.97	-88.90	1.00
17066.654297	-8.42	-94.59	1.00
17199.988281	-9.26	-95.99	0.99
17333.322266	-8.26	-94.23	1.00
17466.656250	-8.20	-96.26	1.00
17599.990234	-8.16	-99.73	1.00
17733.324219	-7.74	-101.76	1.00
17866.658203	-8.84	-108.51	0.99
17999.992188	-10.36	-104.90	0.98
18133.326172	-10.38	-109.81	0.99
18266.660156	-10.36	-110.52	1.00
18399.994141	-10.85	-109.36	1.00
18533.328125	-11.36	-113.39	1.00
18666.662109	-11.83	-113.66	1.00
18799.996094	-11.73	-115.36	1.00
18933.330078	-12.12	-118.13	1.00
19066.664063	-12.75	-119.43	0.99
19199.998047	-13.24	-123.80	1.00
19333.332031	-13.77	-129.76	0.99
19466.666016	-14.20	-125.06	0.99
19600.000000	-14.86	-123.44	0.99
19733.333984	-15.33	-116.20	1.00
19866.667969	-15.10	-112.33	1.00
20000.001953	-14.60	-111.72	1.00
