	RODE 150g		
11866.662109	-0.16	148.13	1.00
11999.995117	0.34	147.11	1.00
12133.328125	0.98	140.45	1.00
12266.661133	0.37	129.46	1.00
12399.994141	-0.11	121.36	1.00
12533.327148	-0.95	116.62	1.00
12666.660156	-1.62	118.88	1.00
12799.993164	-2.35	120.86	1.00
12933.326172	-2.73	125.54	1.00
13066.659180	-1.65	125.37	1.00
13199.992188	-1.10	123.65	1.00
13333.325195	-1.43	119.86	1.00
13466.658203	-1.46	118.83	1.00
13599.991211	-3.18	112.28	1.00
13733.324219	-3.38	121.44	0.99
13866.657227	-2.97	125.60	1.00
13999.990234	-2.61	128.46	0.99
14133.323242	-3.02	130.61	1.00
14266.656250	-1.88	132.32	1.00
14399.989258	-1.26	127.40	1.00
14533.322266	-0.86	124.71	1.00
14666.655273	-0.62	121.11	1.00
14799.988281	-0.96	116.16	1.00
14933.321289	-0.77	117.53	1.00
15066.654297	-1.09	116.97	1.00
15199.987305	-1.27	115.32	1.00
15333.320313	-1.49	115.39	1.00
15466.653320	-0.98	110.73	1.00
15599.986328	-1.44	108.36	1.00
15733.319336	-2.11	111.51	1.00
15866.652344	-2.18	107.40	1.00
15999.985352	-2.36	105.43	1.00
16133.318359	-2.40	105.60	1.00
16266.651367	-2.53	106.05	1.00
16399.984375	-2.87	103.82	0.99
16533.318359	-1.81	108.20	1.00
16666.652344	-1.64	108.28	1.00
16799.986328	-1.48	103.32	1.00
16933.320313	-1.08	100.74	1.00
17066.654297	-0.77	99.30	1.00
17199.988281	-1.46	92.05	1.00
17333.322266	-1.75	91.87	1.00
17466.656250	-1.84	88.43	0.99
17599.990234	-2.11	87.45	1.00
17733.324219	-2.53	84.92	0.99
17866.658203	-2.59	83.26	1.00
17999.992188	-2.79	84.70	1.00
18133.326172	-3.41	82.46	1.00
18266.660156	-4.54	80.02	0.98
18399.994141	-4.13	87.26	0.97
18533.328125	-4.46	83.90	0.99
18666.662109	-4.69	81.63	0.99
18799.996094	-4.13	83.89	1.00
18933.330078	-3.97	82.97	0.99
19066.664063	-4.47	77.14	1.00
19199.998047	-4.49	75.18	1.00
19333.332031	-4.90	75.37	1.00
19466.666016	-5.21	75.38	1.00
19600.000000	-5.29	74.99	1.00
19733.333984	-5.44	74.42	0.99
19866.667969	-5.34	75.52	0.99
20000.001953	-5.38	73.63	1.00
