	RODE 105g		
10133.333008	-9.67	-173.58	0.99
10266.666016	-10.08	-173.46	1.00
10399.999023	-9.88	-173.07	1.00
10533.332031	-8.09	-169.68	1.00
10666.665039	-7.58	-171.76	1.00
10799.998047	-7.68	-174.38	1.00
10933.331055	-6.54	-171.83	1.00
11066.664063	-6.51	-175.92	1.00
11199.997070	-6.54	-177.57	1.00
11333.330078	-5.77	173.32	1.00
11466.663086	-6.20	173.40	1.00
11599.996094	-5.71	176.99	0.99
11733.329102	-5.82	165.85	0.93
11866.662109	-4.21	143.71	0.96
11999.995117	-5.25	153.67	0.98
12133.328125	-4.27	148.03	1.00
12266.661133	-3.87	145.62	1.00
12399.994141	-4.23	129.48	0.99
12533.327148	-4.17	136.02	1.00
12666.660156	-3.47	130.43	1.00
12799.993164	-3.55	124.95	1.00
12933.326172	-3.73	117.91	1.00
13066.659180	-4.64	107.51	0.96
13199.992188	-6.15	103.45	1.00
13333.325195	-7.46	97.18	1.00
13466.658203	-8.79	111.87	0.97
13599.991211	-7.63	111.24	0.99
13733.324219	-9.00	101.90	1.00
13866.657227	-9.47	97.76	1.00
13999.990234	-10.02	95.92	1.00
14133.323242	-8.95	88.39	0.98
14266.656250	-9.47	85.84	1.00
14399.989258	-10.86	83.97	1.00
14533.322266	-11.39	84.34	1.00
14666.655273	-12.45	80.14	0.99
14799.988281	-13.00	69.54	1.00
14933.321289	-13.81	65.84	1.00
15066.654297	-15.93	65.95	1.00
15199.987305	-16.27	57.69	1.00
15333.320313	-16.94	60.61	0.99
15466.653320	-20.95	56.65	0.98
15599.986328	-21.01	57.19	0.99
15733.319336	-21.16	57.90	0.99
15866.652344	-23.22	49.51	0.97
15999.985352	-23.84	59.71	0.99
16133.318359	-25.48	72.00	0.97
16266.651367	-25.37	59.53	0.96
16399.984375	-24.12	70.08	0.93
16533.318359	-27.20	83.85	0.93
16666.652344	-27.59	83.52	0.94
16799.986328	-27.51	62.38	0.96
16933.320313	-29.32	53.49	0.95
17066.654297	-31.18	36.10	0.97
17199.988281	-32.46	29.37	0.90
17333.322266	-36.04	0.93	0.88
17466.656250	-39.48	7.53	0.76
17599.990234	-43.87	-18.94	0.83
17733.324219	-39.01	-132.06	0.65
17866.658203	-34.57	-71.33	0.86
17999.992188	-31.67	-95.59	0.94
18133.326172	-31.59	-113.53	0.89
18266.660156	-30.93	-125.50	0.98
18399.994141	-29.57	-133.50	0.98
18533.328125	-29.17	-136.84	0.97
18666.662109	-26.92	-141.33	0.99
18799.996094	-25.89	-146.54	1.00
18933.330078	-25.70	-143.21	0.99
19066.664063	-25.39	-149.66	0.99
19199.998047	-25.79	-156.86	1.00
19333.332031	-25.71	-162.88	1.00
19466.666016	-25.79	-167.76	0.98
19600.000000	-26.41	-165.83	0.99
19733.333984	-26.86	-168.80	0.99
19866.667969	-26.42	-166.52	1.00
20000.001953	-26.11	-165.46	1.00
