	RODE 15g		
12933.326172	1.92	-70.68	0.99
13066.659180	2.36	-67.99	0.98
13199.992188	0.86	-84.27	0.99
13333.325195	0.38	-85.06	0.99
13466.658203	0.78	-89.88	0.99
13599.991211	-0.09	-82.42	1.00
13733.324219	0.01	-78.22	1.00
13866.657227	-2.21	-77.57	0.99
13999.990234	0.04	-74.04	0.99
14133.323242	0.25	-75.80	1.00
14266.656250	0.01	-80.04	0.99
14399.989258	0.35	-75.06	1.00
14533.322266	1.07	-77.88	0.99
14666.655273	2.05	-77.72	1.00
14799.988281	2.32	-82.29	1.00
14933.321289	1.07	-88.95	0.98
15066.654297	0.52	-95.22	1.00
15199.987305	0.27	-100.00	0.99
15333.320313	-0.05	-97.85	1.00
15466.653320	0.08	-100.49	1.00
15599.986328	0.15	-105.11	1.00
15733.319336	-0.85	-99.96	1.00
15866.652344	-0.74	-100.44	1.00
15999.985352	-1.34	-98.53	0.99
16133.318359	-0.71	-97.33	0.99
16266.651367	-0.71	-94.08	1.00
16399.984375	-0.76	-91.32	1.00
16533.318359	-0.49	-98.06	1.00
16666.652344	-0.38	-101.07	1.00
16799.986328	-0.39	-114.96	0.99
16933.320313	0.00	-114.27	1.00
17066.654297	-0.07	-115.50	1.00
17199.988281	-0.81	-118.36	1.00
17333.322266	-0.79	-120.50	1.00
17466.656250	-0.94	-122.40	1.00
17599.990234	-1.02	-121.40	1.00
17733.324219	-2.07	-126.60	0.99
17866.658203	-2.67	-131.90	0.99
17999.992188	-2.87	-133.23	1.00
18133.326172	-3.25	-133.55	1.00
18266.660156	-4.10	-134.80	1.00
18399.994141	-4.49	-134.98	1.00
18533.328125	-4.50	-135.72	1.00
18666.662109	-5.07	-137.00	1.00
18799.996094	-6.30	-134.95	1.00
18933.330078	-6.38	-134.76	1.00
19066.664063	-6.87	-134.78	1.00
19199.998047	-7.04	-132.46	1.00
19333.332031	-7.33	-132.84	1.00
19466.666016	-7.56	-134.91	0.99
19600.000000	-7.34	-133.95	0.99
19733.333984	-7.16	-132.48	0.99
19866.667969	-7.82	-128.72	1.00
20000.001953	-7.79	-127.94	1.00
