	RODE 145g		
11466.663086	-1.52	145.25	0.99
11599.996094	-2.64	146.09	0.99
11733.329102	-2.91	141.00	0.98
11866.662109	-3.69	120.40	0.97
11999.995117	-1.73	138.49	0.99
12133.328125	0.07	132.26	0.98
12266.661133	0.05	110.12	0.96
12399.994141	0.28	107.02	0.97
12533.327148	-1.62	103.27	1.00
12666.660156	-2.18	106.43	1.00
12799.993164	-2.36	106.53	1.00
12933.326172	-2.65	107.31	0.99
13066.659180	-3.85	101.05	0.99
13199.992188	-4.25	103.74	1.00
13333.325195	-4.54	102.16	1.00
13466.658203	-4.08	101.47	0.99
13599.991211	-5.30	108.03	0.99
13733.324219	-5.16	106.33	1.00
13866.657227	-4.57	103.37	1.00
13999.990234	-4.28	102.46	1.00
14133.323242	-4.07	101.26	1.00
14266.656250	-4.10	99.28	0.99
14399.989258	-5.40	88.29	1.00
14533.322266	-5.37	89.40	1.00
14666.655273	-5.95	88.99	1.00
14799.988281	-5.80	90.97	0.99
14933.321289	-6.33	83.98	1.00
15066.654297	-6.87	90.15	1.00
15199.987305	-6.99	89.21	1.00
15333.320313	-6.89	98.02	0.98
15466.653320	-6.61	98.36	1.00
15599.986328	-7.61	90.21	1.00
15733.319336	-7.82	92.90	1.00
15866.652344	-7.71	96.40	0.99
15999.985352	-8.75	96.26	1.00
16133.318359	-9.23	97.37	1.00
16266.651367	-9.08	97.81	1.00
16399.984375	-8.38	98.88	1.00
16533.318359	-8.21	101.48	1.00
16666.652344	-7.91	95.93	1.00
16799.986328	-8.12	94.18	1.00
16933.320313	-8.15	96.71	0.99
17066.654297	-7.57	90.77	0.99
17199.988281	-7.84	92.54	1.00
17333.322266	-8.31	92.32	1.00
17466.656250	-8.68	92.35	1.00
17599.990234	-8.63	93.45	1.00
17733.324219	-8.47	94.01	1.00
17866.658203	-8.46	92.72	1.00
17999.992188	-8.46	91.07	1.00
18133.326172	-8.34	93.35	1.00
18266.660156	-9.27	90.32	0.99
18399.994141	-8.35	89.06	1.00
18533.328125	-7.54	84.10	1.00
18666.662109	-7.64	82.68	0.99
18799.996094	-7.92	84.64	0.98
18933.330078	-7.68	84.59	1.00
19066.664063	-7.48	83.42	1.00
19199.998047	-6.92	81.57	1.00
19333.332031	-6.94	73.50	1.00
19466.666016	-7.60	68.67	1.00
19600.000000	-8.16	68.32	0.99
19733.333984	-8.49	64.12	1.00
19866.667969	-8.66	64.72	1.00
20000.001953	-8.59	66.84	1.00
