	58 180g		
10266.666016	-12.86	67.56	0.95
10399.999023	-12.75	84.15	0.96
10533.332031	-11.26	62.04	0.93
10666.665039	-15.36	67.32	0.86
10799.998047	-15.16	67.04	0.93
10933.331055	-14.03	68.66	0.95
11066.664063	-16.49	68.17	0.99
11199.997070	-15.52	48.04	0.99
11333.330078	-16.58	39.88	0.99
11466.663086	-17.51	40.06	0.98
11599.996094	-17.92	28.10	0.97
11733.329102	-20.02	15.00	0.96
11866.662109	-20.30	30.49	0.97
11999.995117	-21.08	28.15	0.96
12133.328125	-19.55	27.23	0.97
12266.661133	-23.62	-32.49	0.73
12399.994141	-19.68	143.15	0.64
12533.327148	-21.56	34.71	0.91
12666.660156	-20.07	27.91	0.96
12799.993164	-21.88	16.87	0.92
12933.326172	-22.40	36.66	0.78
13066.659180	-24.05	9.14	0.98
13199.992188	-22.35	2.69	0.96
13333.325195	-28.04	12.44	0.80
13466.658203	-26.50	41.51	0.72
13599.991211	-25.05	85.19	0.49
13733.324219	-25.42	11.73	0.91
13866.657227	-29.00	15.55	0.89
13999.990234	-32.08	-0.47	0.97
14133.323242	-30.29	23.55	0.90
14266.656250	-29.32	15.31	0.66
14399.989258	-29.97	6.26	0.54
14533.322266	-25.58	60.93	0.96
14666.655273	-23.95	77.71	0.99
14799.988281	-22.67	76.43	0.98
14933.321289	-21.66	79.81	0.92
15066.654297	-17.68	56.21	0.81
15199.987305	-16.73	39.48	0.99
15333.320313	-17.79	31.52	1.00
15466.653320	-17.14	19.34	0.99
15599.986328	-15.41	14.29	0.98
15733.319336	-16.14	-5.17	0.99
15866.652344	-16.78	-11.78	0.99
15999.985352	-16.50	-25.29	0.99
16133.318359	-16.08	-34.61	1.00
16266.651367	-17.07	-38.78	0.99
16399.984375	-17.61	-40.97	0.99
16533.318359	-18.08	-43.77	0.99
16666.652344	-18.21	-63.47	0.99
16799.986328	-17.94	-71.74	1.00
16933.320313	-17.78	-80.58	0.99
17066.654297	-19.61	-94.05	0.97
17199.988281	-18.38	-112.14	0.99
17333.322266	-18.32	-128.15	0.98
17466.656250	-21.00	-134.20	1.00
17599.990234	-23.38	-141.02	0.99
17733.324219	-23.60	-141.84	1.00
17866.658203	-25.06	-146.81	0.99
17999.992188	-26.74	-150.92	0.99
18133.326172	-27.81	-154.15	0.99
18266.660156	-28.59	-156.75	1.00
18399.994141	-28.95	-159.04	0.96
18533.328125	-29.83	-159.03	0.99
18666.662109	-30.88	-175.74	0.98
18799.996094	-33.18	-176.45	0.98
18933.330078	-36.37	177.48	0.99
19066.664063	-38.47	-172.62	0.98
19199.998047	-40.19	-174.66	0.96
19333.332031	-41.40	-176.90	0.96
19466.666016	-41.68	-171.15	0.93
19600.000000	-41.49	-164.99	0.98
19733.333984	-40.81	-153.21	0.94
19866.667969	-39.20	-165.29	0.99
20000.001953	-40.52	177.77	0.97
