	58 60g		
10266.666016	-6.15	-77.42	0.99
10399.999023	-5.53	-78.90	0.99
10533.332031	-5.70	-83.29	0.99
10666.665039	-6.85	-85.47	1.00
10799.998047	-7.07	-85.71	1.00
10933.331055	-7.22	-86.76	0.99
11066.664063	-8.09	-89.57	0.99
11199.997070	-7.79	-110.79	0.98
11333.330078	-7.14	-113.31	0.98
11466.663086	-7.66	-100.11	0.99
11599.996094	-8.07	-107.33	1.00
11733.329102	-8.26	-99.12	0.99
11866.662109	-7.51	-112.75	1.00
11999.995117	-8.75	-123.59	1.00
12133.328125	-8.95	-129.29	1.00
12266.661133	-8.84	-132.84	1.00
12399.994141	-9.33	-147.51	0.99
12533.327148	-9.64	-145.54	1.00
12666.660156	-10.23	-145.31	1.00
12799.993164	-11.12	-152.69	1.00
12933.326172	-10.03	-154.19	0.99
13066.659180	-11.46	-175.19	0.99
13199.992188	-11.05	-174.25	1.00
13333.325195	-12.00	-176.25	1.00
13466.658203	-12.89	175.74	1.00
13599.991211	-13.49	168.25	1.00
13733.324219	-14.31	164.42	0.99
13866.657227	-15.28	161.21	1.00
13999.990234	-15.35	149.92	0.99
14133.323242	-15.71	145.41	1.00
14266.656250	-17.35	146.76	0.99
14399.989258	-17.53	125.50	0.99
14533.322266	-16.22	77.99	0.98
14666.655273	-21.50	97.23	0.99
14799.988281	-24.57	108.21	0.99
14933.321289	-26.08	125.45	0.73
15066.654297	-30.73	100.94	0.71
15199.987305	-31.45	-99.21	0.37
15333.320313	-24.00	-115.48	0.88
15466.653320	-21.81	-148.02	0.95
15599.986328	-21.59	-162.40	0.95
15733.319336	-17.92	174.31	0.98
15866.652344	-17.65	152.88	1.00
15999.985352	-18.04	134.28	0.97
16133.318359	-19.33	109.70	0.98
16266.651367	-21.07	104.60	0.99
16399.984375	-20.40	105.98	0.97
16533.318359	-20.37	97.16	0.97
16666.652344	-20.66	92.03	0.87
16799.986328	-20.15	67.07	0.99
16933.320313	-20.42	65.70	0.98
17066.654297	-22.03	43.33	0.96
17199.988281	-22.42	42.13	0.98
17333.322266	-23.68	29.91	0.98
17466.656250	-23.44	15.36	0.99
17599.990234	-24.31	-0.63	0.98
17733.324219	-22.99	-2.72	0.97
17866.658203	-22.95	-31.79	0.94
17999.992188	-24.14	-37.97	0.99
18133.326172	-25.11	-44.15	1.00
18266.660156	-25.73	-54.00	1.00
18399.994141	-25.49	-63.61	0.99
18533.328125	-26.28	-78.59	0.99
18666.662109	-27.34	-81.32	1.00
18799.996094	-25.06	-79.07	0.99
18933.330078	-24.52	-88.67	0.96
19066.664063	-25.94	-110.95	0.99
19199.998047	-26.42	-121.10	0.99
19333.332031	-26.71	-135.75	0.99
19466.666016	-27.41	-145.42	0.99
19600.000000	-27.38	-160.61	0.96
19733.333984	-28.06	179.88	0.99
19866.667969	-27.66	173.97	1.00
20000.001953	-27.88	166.87	0.98
