	58 105g		
9733.333984	-12.91	-50.64	0.96
9866.666992	-14.68	-39.89	0.98
10000.000000	-14.22	-19.87	0.98
10133.333008	-13.88	-20.14	0.99
10266.666016	-14.53	-21.68	0.99
10399.999023	-14.57	-34.50	0.97
10533.332031	-12.70	-34.80	0.98
10666.665039	-12.92	-48.19	0.99
10799.998047	-14.45	-54.69	0.99
10933.331055	-12.73	-70.09	0.98
11066.664063	-14.18	-73.75	0.99
11199.997070	-14.97	-75.57	0.99
11333.330078	-14.25	-91.56	0.99
11466.663086	-14.54	-103.26	0.92
11599.996094	-15.86	-112.19	0.96
11733.329102	-19.56	-100.40	0.98
11866.662109	-20.95	-128.03	0.97
11999.995117	-20.96	-133.37	0.98
12133.328125	-21.40	-147.00	0.98
12266.661133	-21.15	-113.32	0.91
12399.994141	-25.33	-148.07	0.91
12533.327148	-24.16	-144.76	0.97
12666.660156	-26.18	-171.64	0.99
12799.993164	-27.69	176.56	0.99
12933.326172	-29.80	-177.04	0.96
13066.659180	-29.52	175.44	0.99
13199.992188	-31.21	158.76	0.95
13333.325195	-31.30	136.37	0.89
13466.658203	-32.68	86.86	0.88
13599.991211	-35.24	83.95	0.92
13733.324219	-36.02	93.21	0.73
13866.657227	-38.50	-72.47	0.62
13999.990234	-41.18	-8.82	0.84
14133.323242	-38.14	-115.01	0.53
14266.656250	-37.91	-74.21	0.74
14399.989258	-36.26	-43.28	0.84
14533.322266	-29.64	-35.45	0.98
14666.655273	-26.41	-47.23	0.95
14799.988281	-26.68	-62.37	0.98
14933.321289	-24.27	-82.18	0.98
15066.654297	-23.11	-103.21	0.96
15199.987305	-21.30	-115.89	0.99
15333.320313	-22.38	-129.55	1.00
15466.653320	-22.06	-142.62	0.99
15599.986328	-21.85	-149.68	1.00
15733.319336	-20.91	-157.55	0.98
15866.652344	-21.38	-159.52	0.99
15999.985352	-22.42	-172.05	0.98
16133.318359	-22.99	169.56	0.99
16266.651367	-23.27	159.12	0.99
16399.984375	-22.53	154.41	0.98
16533.318359	-22.34	141.15	1.00
16666.652344	-22.45	137.48	1.00
16799.986328	-22.36	132.15	0.99
16933.320313	-21.26	116.97	0.96
17066.654297	-23.73	115.53	0.99
17199.988281	-25.30	113.43	0.99
17333.322266	-25.40	107.41	0.99
17466.656250	-24.94	99.75	0.99
17599.990234	-24.25	95.07	1.00
17733.324219	-24.42	83.12	0.96
17866.658203	-25.32	85.16	0.99
17999.992188	-26.43	81.22	0.95
18133.326172	-27.08	72.79	0.99
18266.660156	-27.65	72.51	0.97
18399.994141	-27.49	57.96	0.99
18533.328125	-28.12	54.90	1.00
18666.662109	-28.47	52.69	1.00
18799.996094	-28.33	58.05	0.98
18933.330078	-30.61	41.87	1.00
19066.664063	-31.42	33.61	0.98
19199.998047	-32.89	28.16	0.98
19333.332031	-34.32	27.30	0.99
19466.666016	-35.24	22.46	1.00
19600.000000	-36.31	15.29	0.99
19733.333984	-36.50	3.48	0.99
19866.667969	-36.56	2.45	0.98
20000.001953	-36.18	-6.67	0.94
