	58 45g		
11466.663086	-5.92	-18.88	1.00
11599.996094	-6.06	-19.27	1.00
11733.329102	-6.49	-21.97	1.00
11866.662109	-6.83	-23.35	1.00
11999.995117	-6.58	-23.60	1.00
12133.328125	-6.65	-32.97	1.00
12266.661133	-6.99	-29.95	1.00
12399.994141	-7.16	-30.91	0.99
12533.327148	-7.21	-38.38	0.98
12666.660156	-7.39	-58.57	1.00
12799.993164	-7.86	-49.00	1.00
12933.326172	-8.26	-52.59	1.00
13066.659180	-8.48	-56.51	1.00
13199.992188	-9.09	-59.48	0.99
13333.325195	-10.96	-60.17	1.00
13466.658203	-11.05	-62.55	1.00
13599.991211	-10.94	-62.24	1.00
13733.324219	-11.17	-61.89	1.00
13866.657227	-11.35	-65.93	1.00
13999.990234	-13.07	-79.21	0.98
14133.323242	-12.56	-72.60	1.00
14266.656250	-12.31	-74.69	1.00
14399.989258	-12.58	-74.75	1.00
14533.322266	-12.22	-70.48	0.98
14666.655273	-14.26	-62.10	0.97
14799.988281	-12.34	-69.17	0.99
14933.321289	-11.88	-79.47	0.99
15066.654297	-12.17	-76.60	0.99
15199.987305	-11.18	-93.18	0.99
15333.320313	-12.17	-96.70	1.00
15466.653320	-12.32	-101.67	1.00
15599.986328	-12.58	-111.72	0.99
15733.319336	-11.43	-116.90	1.00
15866.652344	-11.00	-124.36	0.99
15999.985352	-11.19	-137.77	1.00
16133.318359	-12.07	-146.63	0.99
16266.651367	-12.84	-166.27	0.99
16399.984375	-13.99	-178.57	0.99
16533.318359	-14.85	-174.71	1.00
16666.652344	-15.18	179.40	0.99
16799.986328	-16.07	168.10	0.99
16933.320313	-15.22	167.02	0.99
17066.654297	-17.83	147.14	0.97
17199.988281	-19.58	136.46	0.99
17333.322266	-20.14	130.24	1.00
17466.656250	-19.93	123.20	1.00
17599.990234	-20.35	117.59	1.00
17733.324219	-21.27	111.31	1.00
17866.658203	-21.67	107.95	1.00
17999.992188	-21.48	102.28	0.99
18133.326172	-22.45	90.33	1.00
18266.660156	-22.41	82.84	1.00
18399.994141	-22.93	79.41	1.00
18533.328125	-23.29	76.57	1.00
18666.662109	-23.64	68.28	0.99
18799.996094	-23.37	65.61	1.00
18933.330078	-23.22	61.88	1.00
19066.664063	-23.66	52.99	0.99
19199.998047	-23.96	42.86	0.99
19333.332031	-23.82	35.21	1.00
19466.666016	-23.85	29.65	1.00
19600.000000	-23.31	23.39	0.99
19733.333984	-22.11	14.79	0.98
19866.667969	-22.84	3.54	1.00
20000.001953	-22.96	0.29	1.00
