	58 165g		
10133.333008	-12.25	141.42	0.99
10266.666016	-13.58	156.46	0.95
10399.999023	-12.80	133.62	0.90
10533.332031	-17.91	129.59	0.91
10666.665039	-11.75	87.89	0.81
10799.998047	-11.15	126.23	0.97
10933.331055	-15.28	113.23	0.99
11066.664063	-13.87	129.77	0.98
11199.997070	-15.10	114.07	0.96
11333.330078	-16.43	97.53	0.95
11466.663086	-17.74	104.20	0.97
11599.996094	-18.40	99.13	0.97
11733.329102	-20.28	86.89	0.97
11866.662109	-18.81	112.54	0.96
11999.995117	-16.72	120.61	0.97
12133.328125	-17.38	98.85	0.98
12266.661133	-16.17	87.00	0.97
12399.994141	-16.43	80.11	0.93
12533.327148	-19.46	79.06	0.96
12666.660156	-19.67	90.11	0.95
12799.993164	-20.53	37.88	0.97
12933.326172	-22.12	86.40	0.89
13066.659180	-19.37	58.70	0.95
13199.992188	-22.22	46.05	0.93
13333.325195	-22.56	44.93	0.83
13466.658203	-26.43	61.77	0.66
13599.991211	-27.77	-8.68	0.74
13733.324219	*	*	*
13866.657227	-22.74	159.34	0.88
13999.990234	-23.70	97.16	0.83
14133.323242	-20.27	105.79	0.90
14266.656250	-22.27	93.39	0.91
14399.989258	-23.76	82.65	0.88
14533.322266	-26.79	55.90	0.90
14666.655273	-24.28	32.76	0.46
14799.988281	-24.67	68.19	0.75
14933.321289	-28.35	111.74	0.36
15066.654297	-21.94	121.52	0.54
15199.987305	-17.54	105.79	0.98
15333.320313	-18.54	97.65	0.96
15466.653320	-16.40	79.91	0.98
15599.986328	-14.85	49.18	0.98
15733.319336	-15.46	50.61	1.00
15866.652344	-15.31	44.54	0.99
15999.985352	-17.21	28.72	0.99
16133.318359	-17.03	21.90	0.99
16266.651367	-17.30	27.42	0.98
16399.984375	-16.31	17.31	0.99
16533.318359	-14.43	32.84	0.94
16666.652344	-14.29	-29.01	0.95
16799.986328	-14.05	-23.14	0.97
16933.320313	-16.59	-49.38	0.98
17066.654297	-17.21	-47.22	0.97
17199.988281	-20.34	-60.30	0.96
17333.322266	-20.80	-60.57	0.92
17466.656250	-22.49	-71.13	0.88
17599.990234	-21.11	-102.97	0.95
17733.324219	-22.04	-87.84	0.94
17866.658203	-22.23	-92.67	0.95
17999.992188	-25.35	-90.21	0.96
18133.326172	-28.90	-83.86	0.95
18266.660156	-29.68	-96.59	0.93
18399.994141	-32.19	-108.75	0.83
18533.328125	-29.06	-128.08	0.90
18666.662109	-32.19	-124.22	0.97
18799.996094	-36.84	-119.42	0.95
18933.330078	-36.98	-116.00	0.97
19066.664063	-38.08	-118.62	0.81
19199.998047	-40.92	-105.95	0.92
19333.332031	-40.07	-90.16	0.96
19466.666016	-38.78	-81.31	0.98
19600.000000	-38.01	-87.52	0.90
19733.333984	-36.47	-109.69	0.95
19866.667969	-37.24	-124.96	0.91
20000.001953	-38.55	-127.58	0.92
