	58 150g		
10000.000000	-6.49	131.35	0.86
10133.333008	-14.26	126.92	0.73
10266.666016	-14.14	-161.82	0.89
10399.999023	-13.10	-156.14	0.92
10533.332031	-13.37	-122.77	0.88
10666.665039	-13.23	-156.32	0.97
10799.998047	-14.22	172.32	0.98
10933.331055	-16.03	-152.74	0.99
11066.664063	-16.78	-161.34	0.99
11199.997070	-16.60	-178.22	0.98
11333.330078	-15.72	-171.22	0.94
11466.663086	-18.23	179.03	0.86
11599.996094	-18.63	-171.12	0.98
11733.329102	-16.44	-177.17	0.98
11866.662109	-16.52	149.89	0.96
11999.995117	-18.39	154.90	0.98
12133.328125	-19.12	159.17	0.99
12266.661133	-19.95	150.09	0.95
12399.994141	-22.61	162.43	0.92
12533.327148	-20.80	156.55	0.94
12666.660156	-19.58	155.39	0.98
12799.993164	-22.89	139.55	0.91
12933.326172	-21.11	114.30	0.96
13066.659180	-22.47	133.31	0.94
13199.992188	-21.99	127.12	0.93
13333.325195	-22.67	97.40	0.96
13466.658203	-22.25	49.35	0.83
13599.991211	-33.04	54.25	0.77
13733.324219	-28.75	-133.80	0.28
13866.657227	-29.34	-177.45	0.82
13999.990234	-26.97	162.43	0.99
14133.323242	-26.78	137.03	0.97
14266.656250	-23.17	142.65	0.83
14399.989258	-27.88	34.49	0.76
14533.322266	-31.89	11.98	0.62
14666.655273	-29.89	-80.97	0.66
14799.988281	-26.66	-94.79	0.49
14933.321289	-24.19	-112.41	0.75
15066.654297	-21.96	-123.66	0.91
15199.987305	-19.39	-132.54	0.97
15333.320313	-16.05	-116.24	0.93
15466.653320	-19.02	-148.33	0.99
15599.986328	-19.35	-150.10	0.96
15733.319336	-18.30	-166.74	0.96
15866.652344	-16.01	-168.42	0.94
15999.985352	-15.48	169.12	0.99
16133.318359	-15.21	160.24	0.99
16266.651367	-15.53	151.03	1.00
16399.984375	-15.58	143.96	0.99
16533.318359	-15.83	131.54	0.98
16666.652344	-16.30	120.90	1.00
16799.986328	-16.67	116.48	1.00
16933.320313	-17.31	106.14	0.99
17066.654297	-16.83	98.03	0.99
17199.988281	-16.75	89.71	0.99
17333.322266	-18.82	72.06	1.00
17466.656250	-19.72	60.73	0.99
17599.990234	-20.49	52.22	1.00
17733.324219	-20.81	53.10	1.00
17866.658203	-22.91	56.09	0.97
17999.992188	-24.56	56.78	0.94
18133.326172	-25.97	60.52	0.92
18266.660156	-26.84	41.90	0.91
18399.994141	-26.38	28.31	0.94
18533.328125	-28.43	18.79	0.95
18666.662109	-29.07	23.13	0.92
18799.996094	-31.19	31.35	0.96
18933.330078	-34.64	38.96	0.97
19066.664063	-34.93	47.55	0.95
19199.998047	-35.53	50.51	0.89
19333.332031	-35.66	35.83	0.97
19466.666016	-32.75	29.61	0.94
19600.000000	-31.41	35.37	0.99
19733.333984	-32.92	23.95	0.90
19866.667969	-32.85	-0.37	0.92
20000.001953	-32.49	-9.25	0.97
