	58 75g		
10000.000000	-7.63	-4.38	1.00
10133.333008	-8.08	-13.84	0.98
10266.666016	-7.90	-23.13	0.98
10399.999023	-6.20	-1.69	1.00
10533.332031	-9.41	-34.28	0.98
10666.665039	-6.74	-28.93	0.99
10799.998047	-8.85	-39.55	1.00
10933.331055	-9.28	-40.70	1.00
11066.664063	-10.39	-46.14	1.00
11199.997070	-11.41	-51.77	1.00
11333.330078	-12.17	-44.62	0.99
11466.663086	-14.10	-42.99	1.00
11599.996094	-14.56	-47.48	1.00
11733.329102	-14.96	-44.88	0.99
11866.662109	-14.70	-41.74	0.99
11999.995117	-14.46	-53.41	0.99
12133.328125	-14.23	-45.17	0.99
12266.661133	-14.18	-50.79	0.93
12399.994141	-14.49	-52.59	0.94
12533.327148	-15.51	-56.31	0.97
12666.660156	-14.22	-57.06	0.99
12799.993164	-13.78	-59.90	0.99
12933.326172	-14.19	-71.90	1.00
13066.659180	-13.19	-71.63	0.99
13199.992188	-15.29	-86.39	0.99
13333.325195	-17.46	-88.33	0.99
13466.658203	-17.99	-100.37	1.00
13599.991211	-18.50	-102.85	1.00
13733.324219	-19.66	-105.33	1.00
13866.657227	-20.10	-110.64	1.00
13999.990234	-20.79	-118.09	1.00
14133.323242	-18.70	-122.75	0.99
14266.656250	-16.04	-123.91	0.98
14399.989258	-19.84	-146.47	0.99
14533.322266	-19.53	-165.93	0.99
14666.655273	-20.04	-176.29	0.97
14799.988281	-19.36	168.17	0.98
14933.321289	-18.65	150.18	0.99
15066.654297	-15.87	115.43	0.95
15199.987305	-14.72	89.50	0.99
15333.320313	-16.71	77.38	0.99
15466.653320	-15.63	55.35	0.93
15599.986328	-16.96	38.32	0.99
15733.319336	-17.40	20.98	1.00
15866.652344	-19.14	6.36	0.97
15999.985352	-20.56	-7.22	0.99
16133.318359	-21.33	-10.06	1.00
16266.651367	-22.70	-32.93	0.97
16399.984375	-21.73	-32.27	0.99
16533.318359	-20.84	-50.89	0.99
16666.652344	-20.42	-57.37	1.00
16799.986328	-20.60	-63.71	0.98
16933.320313	-22.83	-64.22	0.98
17066.654297	-24.78	-76.60	0.99
17199.988281	-25.08	-89.12	1.00
17333.322266	-26.38	-95.03	0.99
17466.656250	-27.95	-106.23	1.00
17599.990234	-28.56	-111.51	0.99
17733.324219	-28.97	-126.85	0.98
17866.658203	-28.99	-141.36	0.99
17999.992188	-30.96	-150.11	0.98
18133.326172	-34.91	-158.68	0.95
18266.660156	-37.16	-180.00	0.93
18399.994141	-39.75	157.57	0.87
18533.328125	-43.09	149.39	0.79
18666.662109	-44.85	157.56	0.96
18799.996094	-43.63	121.78	0.57
18933.330078	-40.94	36.52	0.82
19066.664063	-40.16	23.50	0.92
19199.998047	-36.07	27.72	0.94
19333.332031	-35.25	-15.40	0.99
19466.666016	-34.52	-20.05	0.98
19600.000000	-34.07	-21.27	0.87
19733.333984	-31.42	-52.98	0.94
19866.667969	-30.94	-66.54	0.99
20000.001953	-31.13	-73.34	0.99
