	58 90g		
9733.333984	-18.95	-76.72	0.98
9866.666992	-12.97	-87.41	1.00
10000.000000	-15.47	-74.09	0.97
10133.333008	-15.93	-76.73	0.99
10266.666016	-16.15	-83.34	1.00
10399.999023	-14.78	-92.56	1.00
10533.332031	-14.95	-99.93	0.99
10666.665039	-13.99	-108.79	0.99
10799.998047	-16.32	-113.87	0.99
10933.331055	-16.34	-118.15	0.99
11066.664063	-16.44	-116.59	0.98
11199.997070	-15.97	-136.69	0.96
11333.330078	-16.60	-150.82	0.99
11466.663086	-22.40	175.66	0.94
11599.996094	-23.89	-175.47	0.97
11733.329102	-25.28	-167.62	0.96
11866.662109	-26.93	175.74	0.98
11999.995117	-27.20	-158.54	0.97
12133.328125	-32.15	161.63	0.90
12266.661133	-32.12	168.84	0.91
12399.994141	-30.48	145.45	0.84
12533.327148	-35.30	146.64	0.23
12666.660156	-41.79	-135.38	0.59
12799.993164	-39.18	-170.48	0.63
12933.326172	-36.58	-136.69	0.91
13066.659180	-38.89	-127.73	0.94
13199.992188	-32.73	-123.34	0.90
13333.325195	-34.70	-165.83	0.84
13466.658203	-38.96	157.73	0.85
13599.991211	-38.97	-125.08	0.45
13733.324219	-37.16	-122.72	0.88
13866.657227	-35.87	-142.86	0.95
13999.990234	-32.03	-141.67	0.96
14133.323242	-29.77	175.83	0.96
14266.656250	-26.78	170.43	0.97
14399.989258	-26.27	168.90	0.96
14533.322266	-23.89	158.16	0.99
14666.655273	-22.88	144.09	0.99
14799.988281	-20.54	128.53	0.99
14933.321289	-19.74	105.42	0.96
15066.654297	-17.92	96.72	0.99
15199.987305	-17.21	100.07	0.93
15333.320313	-16.90	74.14	0.99
15466.653320	-17.68	55.08	0.99
15599.986328	-17.81	37.33	0.99
15733.319336	-17.91	30.13	0.99
15866.652344	-17.22	15.28	0.99
15999.985352	-16.39	5.06	0.99
16133.318359	-16.30	2.71	0.99
16266.651367	-17.31	-13.74	1.00
16399.984375	-17.67	-20.31	1.00
16533.318359	-18.40	-23.84	1.00
16666.652344	-17.44	-36.85	0.97
16799.986328	-17.88	-46.45	0.99
16933.320313	-18.22	-54.81	0.99
17066.654297	-17.34	-75.42	0.98
17199.988281	-19.33	-75.18	1.00
17333.322266	-21.03	-81.31	0.96
17466.656250	-21.06	-85.35	1.00
17599.990234	-21.13	-76.55	0.99
17733.324219	-21.86	-83.86	0.98
17866.658203	-22.42	-99.45	0.99
17999.992188	-22.92	-105.81	0.99
18133.326172	-23.51	-115.89	1.00
18266.660156	-24.17	-115.39	1.00
18399.994141	-24.74	-120.51	1.00
18533.328125	-24.88	-123.57	1.00
18666.662109	-24.85	-133.25	1.00
18799.996094	-26.21	-140.86	0.99
18933.330078	-26.97	-142.00	1.00
19066.664063	-27.80	-145.02	0.99
19199.998047	-28.24	-147.65	1.00
19333.332031	-28.71	-147.10	0.99
19466.666016	-27.87	-147.93	0.99
19600.000000	-26.48	-155.82	0.96
19733.333984	-25.82	-158.20	0.97
19866.667969	-26.97	-176.27	0.99
20000.001953	-27.95	175.24	1.00
