	58 120g		
10000.000000	-10.13	-111.02	0.78
10133.333008	-15.30	-126.83	0.95
10266.666016	-15.56	-128.64	0.99
10399.999023	-12.53	-134.07	0.99
10533.332031	-12.93	-132.33	0.98
10666.665039	-11.35	-144.35	0.94
10799.998047	-11.96	-149.56	0.99
10933.331055	-11.67	-151.97	0.99
11066.664063	-12.05	172.86	0.97
11199.997070	-12.71	172.96	1.00
11333.330078	-13.66	163.39	0.98
11466.663086	-15.44	156.55	0.97
11599.996094	-15.59	148.66	1.00
11733.329102	-15.89	148.27	0.98
11866.662109	-17.16	134.78	0.99
11999.995117	-18.09	127.96	1.00
12133.328125	-18.83	123.04	1.00
12266.661133	-20.38	115.47	1.00
12399.994141	-21.16	117.94	1.00
12533.327148	-22.49	106.68	1.00
12666.660156	-22.53	100.70	0.99
12799.993164	-22.85	88.90	0.99
12933.326172	-24.59	85.04	1.00
13066.659180	-26.54	79.81	0.97
13199.992188	-26.97	66.55	0.95
13333.325195	-27.18	22.94	0.93
13466.658203	-25.97	140.90	0.94
13599.991211	-34.82	2.84	0.88
13733.324219	-39.38	-17.34	0.93
13866.657227	-40.84	-56.50	0.82
13999.990234	-41.99	-107.92	0.84
14133.323242	-39.82	-64.38	0.45
14266.656250	-39.54	-86.59	0.93
14399.989258	-34.21	-72.44	0.99
14533.322266	-26.51	-84.27	0.92
14666.655273	-24.19	-123.45	0.99
14799.988281	-22.39	-140.18	0.98
14933.321289	-22.43	-160.33	0.97
15066.654297	-21.79	-167.08	0.98
15199.987305	-20.38	178.81	0.98
15333.320313	-21.39	168.86	0.99
15466.653320	-20.98	146.78	0.99
15599.986328	-19.04	133.92	0.99
15733.319336	-19.14	123.92	0.98
15866.652344	-19.85	103.92	1.00
15999.985352	-20.40	91.58	1.00
16133.318359	-22.22	94.16	0.99
16266.651367	-22.03	88.71	1.00
16399.984375	-21.07	82.61	0.99
16533.318359	-20.63	78.92	1.00
16666.652344	-21.20	65.02	0.97
16799.986328	-21.02	59.84	0.98
16933.320313	-22.64	50.76	0.98
17066.654297	-22.56	41.82	0.95
17199.988281	-24.25	31.25	0.87
17333.322266	-24.89	20.19	0.98
17466.656250	-23.95	19.22	0.99
17599.990234	-23.62	15.14	0.99
17733.324219	-24.60	-6.56	1.00
17866.658203	-25.69	-11.34	0.99
17999.992188	-26.55	-12.01	0.97
18133.326172	-27.86	-26.23	0.95
18266.660156	-29.27	-34.56	0.98
18399.994141	-30.23	-51.40	0.97
18533.328125	-32.35	-68.52	0.94
18666.662109	-31.10	-77.58	0.98
18799.996094	-32.42	-88.93	0.97
18933.330078	-35.40	-91.18	0.97
19066.664063	-36.81	-89.78	0.97
19199.998047	-38.88	-93.34	0.95
19333.332031	-41.19	-101.08	0.96
19466.666016	-43.57	-111.83	0.90
19600.000000	-45.01	-161.87	0.76
19733.333984	-45.43	80.34	0.75
19866.667969	-48.51	82.15	0.55
20000.001953	-47.18	99.25	0.51
