	58 15g		
11866.662109	-6.48	39.47	1.00
11999.995117	-6.30	39.79	1.00
12133.328125	-7.64	43.02	0.99
12266.661133	-6.04	17.06	1.00
12399.994141	-7.76	46.29	0.98
12533.327148	-7.55	43.10	0.98
12666.660156	-6.66	50.10	1.00
12799.993164	-6.91	48.95	1.00
12933.326172	-6.91	47.58	1.00
13066.659180	-6.95	41.73	1.00
13199.992188	-7.04	37.37	1.00
13333.325195	-7.88	40.82	1.00
13466.658203	-7.23	39.66	1.00
13599.991211	-6.94	38.74	0.99
13733.324219	-6.28	34.68	1.00
13866.657227	-6.41	32.87	1.00
13999.990234	-5.84	33.07	0.99
14133.323242	-6.80	22.76	1.00
14266.656250	-7.49	21.50	0.99
14399.989258	-7.17	20.50	1.00
14533.322266	-6.78	23.26	1.00
14666.655273	-7.41	15.96	0.99
14799.988281	-7.52	7.09	1.00
14933.321289	-7.62	-0.15	1.00
15066.654297	-7.06	-27.66	0.97
15199.987305	-10.40	-15.43	0.99
15333.320313	-11.13	-15.53	1.00
15466.653320	-11.63	-14.21	0.99
15599.986328	-12.16	-9.37	1.00
15733.319336	-13.36	-3.00	0.99
15866.652344	-14.91	-0.17	0.97
15999.985352	-13.34	-9.90	0.99
16133.318359	-13.70	-10.58	0.99
16266.651367	-14.89	-10.54	0.99
16399.984375	-15.06	-13.86	0.99
16533.318359	-14.49	-13.08	0.99
16666.652344	-14.19	-16.99	0.99
16799.986328	-13.07	-7.04	1.00
16933.320313	-15.12	-28.71	0.99
17066.654297	-16.66	-37.89	1.00
17199.988281	-17.89	-42.20	1.00
17333.322266	-19.25	-38.75	0.99
17466.656250	-19.71	-39.83	1.00
17599.990234	-19.90	-44.13	1.00
17733.324219	-20.18	-48.64	0.99
17866.658203	-20.74	-57.26	1.00
17999.992188	-22.51	-61.08	0.99
18133.326172	-24.44	-59.09	0.98
18266.660156	-25.33	-62.59	0.99
18399.994141	-25.77	-67.15	1.00
18533.328125	-26.31	-76.42	0.99
18666.662109	-28.61	-75.31	0.99
18799.996094	-29.05	-81.03	0.99
18933.330078	-30.02	-93.83	0.99
19066.664063	-30.73	-89.15	0.99
19199.998047	-31.79	-96.52	0.99
19333.332031	-31.80	-100.41	0.99
19466.666016	-32.08	-111.19	0.99
19600.000000	-31.84	-117.94	0.98
19733.333984	-31.17	-117.28	0.96
19866.667969	-31.27	-134.15	0.99
20000.001953	-31.93	-138.06	0.99
