	58 30g		
11733.329102	-6.47	-3.86	1.00
11866.662109	-6.54	-5.92	1.00
11999.995117	-6.14	-3.17	1.00
12133.328125	-6.10	-8.67	0.99
12266.661133	-7.43	-7.95	1.00
12399.994141	-7.64	-9.44	1.00
12533.327148	-7.31	-10.03	0.99
12666.660156	-7.50	5.01	0.98
12799.993164	-7.96	-23.94	0.98
12933.326172	-7.77	-16.96	0.99
13066.659180	-8.58	-19.87	1.00
13199.992188	-9.17	-23.56	1.00
13333.325195	-8.37	-20.61	1.00
13466.658203	-8.43	-17.33	0.99
13599.991211	-8.85	-23.07	1.00
13733.324219	-9.19	-24.90	1.00
13866.657227	-9.05	-26.50	1.00
13999.990234	-8.61	-8.89	0.99
14133.323242	-9.36	-28.74	1.00
14266.656250	-9.78	-30.31	1.00
14399.989258	-9.74	-33.49	1.00
14533.322266	-9.54	-37.78	1.00
14666.655273	-9.11	-40.23	1.00
14799.988281	-8.97	-47.41	0.99
14933.321289	-9.03	-56.05	0.99
15066.654297	-8.81	-60.92	0.99
15199.987305	-8.96	-72.03	0.99
15333.320313	-9.35	-78.04	1.00
15466.653320	-10.12	-85.05	1.00
15599.986328	-11.68	-93.37	0.99
15733.319336	-12.15	-99.25	1.00
15866.652344	-12.27	-103.06	0.99
15999.985352	-13.37	-106.54	1.00
16133.318359	-14.20	-113.28	1.00
16266.651367	-14.61	-115.75	0.98
16399.984375	-16.30	-121.23	0.99
16533.318359	-16.81	-128.81	0.99
16666.652344	-16.68	-135.01	0.99
16799.986328	-17.16	-148.01	0.99
16933.320313	-17.75	-157.48	0.98
17066.654297	-18.90	-171.43	0.98
17199.988281	-22.12	176.78	0.98
17333.322266	-23.26	-179.60	1.00
17466.656250	-23.60	174.85	0.99
17599.990234	-24.78	166.47	0.99
17733.324219	-25.22	164.58	0.99
17866.658203	-27.44	162.45	0.98
17999.992188	-28.23	162.74	0.99
18133.326172	-27.44	161.47	0.99
18266.660156	-27.29	157.87	0.99
18399.994141	-27.16	146.57	0.98
18533.328125	-26.22	133.52	0.98
18666.662109	-25.76	120.55	0.99
18799.996094	-26.50	112.65	1.00
18933.330078	-26.96	103.66	0.99
19066.664063	-26.91	100.13	0.99
19199.998047	-27.76	97.20	1.00
19333.332031	-27.32	88.08	1.00
19466.666016	-27.00	82.97	1.00
19600.000000	-25.91	79.23	0.99
19733.333984	-26.64	72.97	0.99
19866.667969	-26.45	63.14	0.99
20000.001953	-25.22	58.75	0.99
